Unnamed: 0,index,text,sentiment,hate_speech,translated_text
11785,10322,"Хромокей? Нее, не слышал...
",0,1.0,"No, I didn't hear you."
8051,6588,"Минимальная заработная плата ( в час).
",0,0.0,Minimum wage (per hour).
7954,6491,"И даже у этих говнососов - чистые гладкие лица и нет торчащих скул.
",-1,1.0,"And even these shitheads have clean, smooth faces and no sticky cheekbones."
7406,5943,"Это неизлечимо. К старости плотность нейронов падает и мозг становится как желе
",-1,1.0,"It's incurable. By age, the density of neurons drops and the brain becomes like jelly."
7533,6070,"На легалпорне лучше, я как любитель знаю. Просто там актрисы не ведут себя как какие-то царицы 100тонн штукатурки вниманиеблядство и т.д.
",0,0.0,It's just that the actresses aren't acting like some 100-ton plaster queens.
13899,12436,"Спасибо) есть и в инсте, и в ВК)
",0,0.0,Thank you. There's both Insta and VC.
15334,13871,"Удивительно: этого дегенерата всё ещё смотрят. Как вам там под парашей, опущенцы? Нормас?
",0,1.0,"Surprisingly, this degenerate is still being watched."
10803,9340,"Если делать и кружку самому, то хвост оригинально бы смотрелся в качестве ручки.
",0,0.0,"If you make the mug yourself, the tail would look original as a pen."
10046,8583,"У меня в городе средневзвешенно трёшка стоит от 6 лямов.
",0,0.0,"In my city, I've got a weighted average of three for six lems."
4758,3295,"Батя сядет - пука больше не сомкнется уже у него
",0,1.0,Daddy's gonna sit down and the fart won't close anymore.
9337,7874,"Как подробно он о себе рассказал все-таки.
",0,0.0,How much did he tell you about himself?
5043,3580,"о, Крематорий! мы любили танцевать босиком на битом стекле...
",0,1.0,"Oh, crematorium, we used to dance barefoot on a broken glass..."
10860,9397,"А цензура - это колоотрезающее кольцо
",1,1.0,Censorship is a cut-off ring.
8513,7050,"Ну как можно не видеть, если ты не в подвале живешь прикованый? Достаточно просто посмотреть как живут другие и поспрашивать что такое нормальные отношения.И контраст сразу виден. Это возможно только если абсолютно все вокруг живут так же.
",0,0.0,How can you not see if you don't live in the basement tied up? It's enough just to see how others live and ask what a normal relationship is. And the contrast is immediately visible. It's only possible if everyone around you lives the same way.
7277,5814,"Приобретение компанией Walt Disney активов 21st Century Fox за 71,3 млрд превратит шестерых детей магната Руперта Мердока, контролирующего этот медиахолдинг, в миллиардеров. Как сообщило во вторник агентство деловых новостей Bloomberg, дети магната распределят между собой 12 млрд, полученные в результате сделки. По оценке агентства, состояние Мердока после закрытия сделки достигнет 19,3 млрд, но уменьшится сразу до 7,3 млрд после передачи упомянутой выше доли его детям. Предполагается, что будет образована новая компания New Fox, объединяющая вещательную компанию Fox Broadcasting, региональные телестанции Fox TV, а также кабельные каналы Fox Sports и Fox News. Их прежним акционерам предложены на выбор акции Walt Disney, наличные или и то, и другое. Форма оплаты будет определять порядок налогообложения участников сделки на территории США, поясняет Bloomberg. Как информировал ранее телеканал CNBC, Disney еще нужно получить одобрение от регуляторов ряда стран. Полностью сделка, как ожидается, будет завершена весной 2019 года. Ранее ее одобрили минюст США, Еврокомиссия и Китай. В декабре 2017 года Disney заявила о готовности приобрести активы 21st Century Fox за 52,4 млрд, предложив выплатить эту сумму акциями. В июне 2018 года американский телекоммуникационный конгломерат Comcast сообщил, что готов заплатить больше - 65 млрд, причем не акциями, а наличными. Представители Disney вскоре обошли Comcast, повысив ставки до 71,3 млрд.
",0,0.0,"The acquisition of 21st Century Fox assets by Walt Disney Company for 71.3 billion will turn the six children of Magnate Rupert Murdock, who controls this Media Holding, into billionaires. As reported on Tuesday, Bloomberg's business news agency, the magnate's children will distribute the 12 billion obtained from the deal. The agency estimated that Murdock's condition after closing the deal would reach 19.3 billion, but would be reduced immediately to 7.3 billion after handing over the above-mentioned share to his children. It is assumed that a new New Fox company would be formed, combining Fox Broadcasting, the regional Fox TV stations, as well as the cable channels of Fox Sports and Fox News. Their former shareholders would not be offered to choose the stock of Walt Disney, cash or both."
10590,9127,"Бубновский мог испортится за 15 лет что папа у него был, но он в итоге справился с серьёзной двусторонней грыжей за 4 месяца. Не обязательно в клиники Б-го или Дикуля, главное - это укрепление мышечного корсета, который держит позвоночник.
",0,0.0,"Bubnovsky could have been ruined in 15 years that he had daddy, but he ended up with a serious two-way hernia in four months, not necessarily in B-go or Dickul's clinics, most importantly, strengthening the muscle corset that holds the spine."
988,988,Туда мы пойдем и тогда будем свободны. :~( #InstantFollowback,-1,0.0,That's where we'll go and then we'll be free.
4317,2854,"Работают на шахте по добыче радиоактивной руды Из СИЗ только самый дешевый недо-лепесток
",1,0.0,Only the cheapest petals are working in the radioactive ore mine.
11030,9567,"Все мечтаю открыть магазин по продаже бонгов и трубок, подскажите, не закроют ли меня на следующий день?
",0,0.0,"Everybody wants to open a bong and tube store, tell me if they're gonna shut me down the next day?"
2652,1189,Может решающий голос был у живущего в башне федерация в Москва Сити?)),0,0.0,Maybe a decisive vote was in the Moscow City Federation?)
12888,11425,"Это не выглядит как пицца. Ну как сосисочный пирог, ещё может быть.
",0,0.0,It doesn't look like pizza.
8423,6960,"А транспортный налог?
",0,0.0,And the transport tax?
7978,6515,"Тот же Anthem, баттла, Darksiders 3, Battlefront, Dragon Age и Mass Effect, Cities Skylines, Pillars of Eternity, Tropico 5, из того что мне на ум приходит. Я не говорю, что это прям вот must have вещь и прямо во все 180 игр захочется играть, но что-то, за что глаз зацепиться может, там есть, и если покупать всё по отдельности - года на два-три подписки хватит.
",0,0.0,"Same Anthem, Buttla, Darksiders 3, Battlefront, Dragon Age and Mass Effect, Cities Skylines, Pillars of Eternity, Tropico 5, from what I'm thinking, I'm not saying it's just a must have thing and right into all 180 games, but something the eye can pinch on, there is, and if you buy it all separately, there's enough years for two or three subscriptions."
13937,12474,"Так какой будет экономический рост? Вдоль ВСЖД начнут расти как грибы города? И в этих городах они начнут останавливаться? Заводы в них построят, если по ним не будут перевозить грузов? Какое развитие они принесут, если даже неполные будут ходить?
",0,0.0,"So, what's the economic growth going to be, along the WCD, they're going to grow up like mushrooms in the city, and in these cities they're going to stop, and they're going to build plants in them if they don't carry cargo, what kind of development are they going to bring, even if they're not full?"
1245,140,"Да уж, мы его выебем.",-1,1.0,"Yeah, we're gonna fuck him."
4480,3017,"Какое-то хуйло, которое срёт на других. Говно говна просто, мерзкий тип.
",-1,1.0,Some dick who shits at others.
8603,7140,"У вас шизофазия или вы банально- пьяны?
",0,1.0,Do you have a schizophasia or are you platinum drunk?
10197,8734,"Это многолетняя тенденция, в моём детстве половина друзей жили с матерями без отцов.
",0,0.0,"It's a multi-year trend, my childhood, half my friends lived with mothers without fathers."
3919,2456,"Чтобы пойти в мужскую пизду, нажмите три, чтобы пойти на хуй трапа нажмите 4
",0,1.0,"To go to the men's pussy, press three to go on the fucking ramp press four."
11522,10059,"И на мою Omni Surround 5.1 тоже вышло обновление ( Микропрограммное )
",0,0.0,And my Omni Surrowd 5.1 was also updated.
8711,7248,"да и в целом натуральному хозяйству хана .
",0,0.0,"Yes, and in general, the natural household is Khan."
13182,11719,"Сволочи в овечьей шкуре, одно слово.. столько народа замучали, изувечили и сожгли..
",-1,1.0,"Bastards in sheep's skin, one word... so many people have been tortured, maimed and burned..."
616,616,Какая разница что и как у меня  с ним ??!  Что есть это между нами личное ❤️❤️❤️почему людям все так интересно ((( ??,-1,1.0,What difference does it make what and how do I have with him?! What is this between us is personal ♪ ♪ why people are so interested ♪
7845,6382,"На тюрьме ты либо с Ворами либо с мусарами. В рашке все зоны красные, маня.
",0,1.0,"In prison, you're either with the thieves or with the mussars."
8869,7406,"как хорошо, когда есть такие приятные воспоминания) у меня остался только отец, маму я уже не помню, бабушек и дедушек двух вообще не видела никогда. и воспоминания только уличные, не помню никакого семейного тепла(
",1,0.0,"I've only got my father left, I don't remember my mom, I've never seen two grandparents before, and I don't remember any family warmth."
6282,4819,"Зажигалкой коптиш ложку и собираеш
",0,1.0,"With a lighter, a spoon and picking up."
3298,1835,"Часто слышу, что вон в том в магазине в трипиздяйково есть пиво со сроком реализации 10 дней, типа оно точно гуд так это идиоты, что вы на них смотрите. Не знаю как так случилось, но в рф многие массово верят в ЖЫВОЕ пиво. Которое хранится 3 дня. Вот это заебись, вот это честное пиво! На деле конечно пивом эта ссанина не является. Эта брага, которая быстро киснет, и ее надо продать.",0,1.0,"I often hear that there's a beer in that store in three-shoes, with a ten-day deadline, like it's exactly the sound of the idiots that you're looking at. I don't know how it happened, but there's a lot of people in the phf who believe in FISH beer, which is stored for three days, and that's a fucking fair beer, that's a fair beer, isn't really a beer, that piss isn't really a beer, that's a pussy that's got to be sold quickly."
11118,9655,"Интересно, в остальных среднеазиатских республиках такое же?
",0,0.0,I wonder if the rest of the Central Asian republics are the same?
4859,3396,"Аж слюнями подавился)
",1,1.0,♪ I'm choking my drool ♪
11796,10333,"Тоже ушел от билайна в конце того года. Звонили предлагали тариф за 180 р. (Москва) был за 600, но оставаться на такой говносвязи я не смог...
",0,0.0,"He left the line at the end of the year, too, and there was a call for a 180-p rate (Moscow) for 600, but I couldn't stay on such a shitty connection."
1869,406,"Дрозд-рябинник поедающий боярышник: забыл лицо своего отца.
",1,0.0,Drozd-bird eating birch: Forgot his father's face.
12276,10813,"В любой части забора можно выйти
",0,0.0,Any part of the fence can come out.
3303,1840,"А покажите процесс, пожалуйста!",0,0.0,"Show me the process, please!"
15787,14324,"просили показать чатик тупой внибляди дегенерат начинает защищать свою блядь и говорить про тред Ясно.
",-1,1.0,They asked me to show you a dumb-ass chatique the degenerate starts defending his fucking body and talking about the cod. Okay.
4975,3512,"Музыка и видеоряд суперские, молодцы. Но в начале резкие рывки камеры при обзоре городских пейзажей очень портят весь ролик.
",1,0.0,"The music and the video are great, but at the beginning, the sharp bangs of the camera when they look at the city scenery are really ruining the entire video."
3866,2403,"На Украине с начала года корью заболели 30 794 человека, из них 11 умерли. Об этом сообщает пресс-служба Минздрав. В период с 28 декабря 2018 года до 14 марта 2019 года корью на Украине заболели 30794 человека - 13 825 взрослых и 16 969 детей. Одиннадцать человек скончались. В течение 11-й недели 2019 года корью заболели 2146 человек 1044 взрослых и 1102 ребенка , говорится в сообщении. Отмечается, что впервые Львовская область потеряла свое лидерство по показателям заболеваемости корью. С 1 февраля уровень заболеваемости в области еженедельно уменьшается в среднем на 10 . В Винницкой области за 11-ю неделю зарегистрировали почти в 2 раза меньше новых случаев кори, чем в предыдущую. Именно в этих двух областях продолжаются спецоперации по повышению уровня охвата прививками и остановлению распространения кори. Ранее Вести разбирались, почему на Украине не победить корь. Кроме того, и. о. главы Минздрава Ульяна Супрун развеяла мифы о кори.
",0,0.0,"In Ukraine, 30,794 people have had measles since the beginning of the year and 11 of them have died, as reported by the Ministry of Health. Between 28 December 2018 and 14 March 2019, 30,794 people - 13,825 adults and 16,969 children - 11 died. During the 11th week of 2019, 2,146 people - 1,044 adults and 1,102 children - were reported in a report. It is noted that for the first time, the Lvivsk region lost its leadership in measles incidence. Since 1 February, the rate of morbidity in the region has been decreasing by an average of 10 per week. 11 weeks in the Vinnic region, almost twice as many new cases of measles were registered as in the previous week."
12394,10931,"Паранойя и депрессия несуществующие диагнозы? Или то что за ним действительно следили как-то отменяет паранойю?
",0,1.0,"Paranoia and depression aren't the actual diagnoses, or is it that he was actually being followed somehow cancels the paranoia?"
3786,2323,"РНГ-Движение закончилось?
",0,0.0,Is the EGR-Movie over?
8781,7318,"оштрафовали остановили и выписали штраф? Тогда оштрафуют и второй раз. Т.к. ты начал движение заново. и нарушил заново. Если же камера, то да, скорее всего придет один штраф
",-1,0.0,"You're gonna get a second ticket, because you started moving again, and you broke it again, and if the camera, yes, there's probably gonna be one fine."
1176,71,"Слышь, почему бы тебе не перестать одевать меня почтальоном и заставлять танцевать на столе для тебя",-1,1.0,"Hey, why don't you stop putting me on as a postman and make me dance on the table for you?"
12639,11176,"Первый результат в гугле:
",0,0.0,The first result in Google is:
4886,3423,"Взрослых не бывает. Есть постаревшие дети. Если он в детстве был унылом говном, то в старости он будет старым унылым говном. У меня множество знакомых гораздо старше меня и они для меня являются примером. Мальчик Сережа, 50 годиков.
",0,0.0,"There are no adults, there are old children, if he was a sad shit when he was a kid, he's gonna be a sad old shit. I know a lot of people much older than me, and they're an example to me."
5865,4402,"деньги это просто линейка. рублевая линейка постоянно укорачивается, потому кажется что все остальное больше. долларовая тоже укорачивается, но медленнее чтобы смотреть объективно, считайте натуральные показатели - сколько произвели молока, станков, самолетов. и главное - сколько товаров на свою зарплату обычный офисный клерк мог купить в 2007-2008 и сейчас.
",0,0.0,"It's just that money is just a ruler. The rubbish line is always crunching, because everything else seems to be bigger. The dollar is also crunching, but slower to look objectively, count the natural numbers -- how many milks, machines, airplanes -- and most importantly, how many items a regular office clerk could buy on his salary in 2007-2008 and now."
5017,3554,"Всем бы такую заработную плату в 500к и мир стал бы куда приятнее. Людям бы стало хватать на все мирские блага и отдых на самых дорогих курортных зонах. Не было бы в стране бедности. Каждый сам выбирает что ему покупать!!!
",-1,0.0,"It would have been nicer for everyone to have a pay of 500 cents and a better world, and it would have been nicer for people to have all the world's goods and rest in the most expensive resort areas. It wouldn't have been in a country of poverty."
4507,3044,"Ты долбоеб? Я рассматриваю ситуацию с позиции националистов, тот же Егорка на Пыню бугуртит пуще твоих навальнят, да и в целом ненавистные чекисты с самого с нулевых годов подавляют националистическое движение.
",0,1.0,"I'm looking at the situation from the position of nationalists, the same Egorka on the Peña Bugurrit is more than yours, and generally hateful checkers have been suppressing the nationalist movement ever since zero years ago."
688,688,"и правду,почему?:| http://t.co/AXYvbJdrlr",-1,0.0,and truth why? http://t.co/AXYvbJdrlr
6617,5154,"Ну за границей, насколько мне известно, вообще без рук можно ездить.
",-1,0.0,"Well, abroad, as far as I know, you can drive without hands at all."
3430,1967,"ты долбоеб чтоле, под кроватью куколдов ищи
",0,1.0,"You asshole, look under the bed of puppets."
12335,10872,"Как то знакомая пошла к своему парню на 23 в гости. С тортом... Торт уронила в подъезде. В итоге пришла и без него. прост вспомнил в тему поста..Как женщины относятся к поздравлению мужчин в целом. Не все. но большинство. Я часто слышу от девушек, что они вобще дарить мужчинам не должны ничего. Должно мол быть только наоборот.Меня это всегда печалит..
",-1,0.0,"A friend of hers went to her boyfriend at 23, with a cake... and she dropped the cake in the driveway, and then she came in without him, and she just remembered on the topic of the post... how women feel about the congratulations of men in general, not all of them, but most of them, and I often hear from the girls that they don't have to give men anything at all, because they just have to be the other way around. It always makes me sad."
14425,12962,"зато построили же) а мелкие ошибки это не их проблема) пока трассу не перекрывают конечно
",-1,0.0,"But they built it) and minor mistakes aren't their problem) until the track is shut down, of course."
17,17,Ну уже 12:25 ночииии:(((( а я ничего не сделалаллалалалалалалвцмдэмппдпктцдкиицкп,-1,0.0,It's 12:25 a.m.:
6987,5524,"Вы путаете возможность и вероятность. Вероятность зависит от начальных условий, т.е. для конкретной опрошенной блондинки вероятность нулевая. А возможность события зависит только от непротиворечивости основным физическим законам, и поэтому встреча таки ВОЗМОЖНА. А ВЕРОЯТНОСТЬ, т.е. насколько часто это случается, таки ПОКА нулевая.
",0,0.0,"The probability depends on the initial conditions, that is, the probability of zero for a particular blonde interviewed, and the possibility of an event depends only on the consistency of the basic physical laws, and therefore the encounter is possible."
12291,10828,"вы же понимаете, что для любой техники важна актуальность? Смысл пускать в серию заведомо устаревший и уступающий конкурентам аппарат?
",0,0.0,"You do realize that it's important for any technology to be relevant, the idea of putting in a series known to be obsolete and inferior to competitors?"
12050,10587,"Оборудование дадут так и так, просто так быстрей. Про ППС. Айфон, бензин, сталь. Вот из чего собирается. И речь не о качестве жизни, а о объеме экономики. Качество жизни -дело индивидуальное. Его скорей в бигмаках посчитать можно, чем в ППС ВВП.
",0,0.0,"And it's not about the quality of life, it's about the quality of life, it's about the quality of life, it's about the quality of life, it's about the quality of life, it's about the quality of life, it's about the quality of life, it's about the quality of life, it's about the quality of life."
15400,13937,"ВВП за 5 лет упало более чем на 50 Несколько миллионов процентов инфляции Хуй знает сколько уехавших специалистов и квалифицированных кадров Виноваты США. Этого в Администрацию президента, в аналитический отдел. Там такие же по развитию сидят.
",0,0.0,"The GDP has fallen by more than 50 million per cent of Hui's inflation in five years, and he knows how many of the people who have left the United States have lost their skills."
4925,3462,"Посмотрите на ютюбе канал freshlife28. Там много полезной информации.
",0,0.0,"Look at the YouTube channel Freshlife28, there's a lot of useful information."
14780,13317,"Лично видел разрезанного пополам мужика на путях, он тоже спешил, только это было не в метро, а на электричке, там с утра каждые 15 минут поезд ходит. Что интересно никто движение останавливать не стал, что в принципе логично, ему уже не помочь, а поезда должны ходить по расписанию
",0,0.0,"Personally, I saw a guy cut in half on the tracks, and he was in a hurry, but it wasn't the subway, it was the electrician, and there's a train every 15 minutes, and it's interesting that no one stopped, which makes sense that he can't help anymore, and trains have to go on schedule."
6746,5283,"называется - веди себя как придурок перед камерой на потеху толпе
",0,1.0,It's called acting like a jerk in front of a crowd camera.
15153,13690,"В хохляндии как-то тоже пиздец был, и ничего - битва свиножпегами в по удалась на славу.
",-1,1.0,There was a fucking fuckin' fight in the fucking fucking fucking fucking fucking fucking way out of the way.
3352,1889,"Двачну, эти разоблачения уровня вода оказывается мокрая!!!! , просто какой-то лютейший пиздец. Вот блядь никто не догадывался, а наш правдоруб смог, надо написать жополизческий комент. Стасямба обычный жадный до денег пиздабол-задушевник, даже более лицемерный, чем те, кого он хейтит. Лишенный самоиронии закомплексованный кусок говна, даром, что совкодрочер лол.",-1,1.0,"Twice, this level-of-water exposure turns out to be wet!!!!!!!, just some fucking fucking asshole, no one ever knew, and our truth-truth can write an ass-faced compost. Stasamba is just a money-hungry pussy, even more hypocrite than those he's got, a self-ironized piece of shit, a gift like a cooper lol."
10686,9223,"Не, 160, поэтому и удивился, т. к. чипсы люблю, но не помню, чтобы с ними были проблемы
",0,0.0,"No, 160, that's why I'm surprised I like chips, but I don't remember having problems with them."
7673,6210,"не могу купить Возьми в кредит.
",0,0.0,I can't buy a loan.
15004,13541,"Дом.рф - это государственная контора, бывшее АИЖК. У них иногда ставки ниже, чем у банков, иногда ещё какие-то условия лучше. Ну а так как раньше не было банка дом.рф, платежи они принимали через ВТБ. Кстати, если я правильно понял ситуацию, деньги отправили их ВТБ на счёт дом.рф, они не пришли мгновенно, а где-то в пути, и заёмщик начал паниковать и буянить. Ещё и к журналистам обратился, лол)
",0,0.0,"The house prf is a government office, the former AIGK, and sometimes they have lower stakes than banks, sometimes they have better terms, and since there was no bank house. prf, they've taken payments through the VTB. By the way, if I understand the situation correctly, the money sent them to the VTB account. prf, they didn't come in overnight, and somewhere on the way, and the loaner started panicking and freaking out."
15169,13706,"Валентин ты опять таблетки не выпил
",0,1.0,"Valentine, you haven't had your pills again."
8903,7440,"Только вот крестьяне с землей и рабочие с заводами пососали коммунистическую бибу почему-то
",-1,0.0,Except the peasants on the ground and the workers with the factories sucked the communist beans for some reason.
538,538,Заебись с ездили в вестар чуть в милицую не забрали=(,-1,0.0,The fucking jackass was almost taken to the police station.
13202,11739,"да, Электронный рай, на -1 этаже много ремонтников. И Горбушка конечно. Да, Савеловский забыл.
",0,0.0,"Yeah, Electronic Paradise, there's a lot of repairmen on the 1st floor, and Gorbushka, of course."
9929,8466,"Меня не взяли в пожарную охрану. По здоровью. А ведь я хотел. В детстве я потушил костер, я умею пользоваться огнетушителем и готов применить его в случае пожара. Я всегда тушу бычки от сигарет, прежде чем выбросить и свет в туалете. А вообще я кондитер и готовлю вкусные булочки, которые любят покупать пожарные. Разве я не пожарный? Пусть меня поздравляют с днем пожарной охраны.
",-1,0.0,"When I was a kid, I put out a fire extinguisher, and I'm ready to use it in the event of a fire, and I'm always putting out cigarette bulls before I throw out the light in the bathroom, and I'm actually a pastry cooker, and I'm making delicious buns that firefighters like to buy, am I not a firefighter?"
11294,9831,"оно 47 кг весит, я его даже до помойки донести не могу
",0,1.0,"It weighs 47 kilos, I can't even get it to the dump."
9684,8221,"Может потому и не выкладывает, что это компромат на ауешников. И пока они ведут себя хорошо... Кто знает..
",0,0.0,"Maybe that's why he doesn't say it's a scam on the Authentics, and as long as they're good... who knows?"
13826,12363,"На соколе целый район частных домов.
",0,0.0,There's a whole area of private houses on the falcon.
12421,10958,"Может, на то и расчет? что откажутся большинство мелких магазинов
",0,0.0,Maybe that's the way it's gonna work. I don't know if most small shops are gonna say no.
14597,13134,"а что за дворец на 10 фото?
",0,0.0,What's the palace for 10 photos?
13277,11814,"30 гигов и 700 минут, 360 рублей Свердловская область.
",0,0.0,"30 gigs and 700 minutes, 360 rubles Sverdlovsk region."
14224,12761,"Вот это они нашли друг друга!
",0,0.0,That's what they found each other!
8928,7465,"Россети производством не занимаются, передача электроэнергии, иследования, но не производство.
",0,0.0,"Rossets do not produce, transmission of electricity, research, but production."
4199,2736,"Я вот предлагаю выбирать всех должностных лиц по жребию
",0,1.0,I suggest you select all the officers by drawing lots.
2671,1208,"Я уже отдал тебе, его нельзя вернуть или передать кому то другому. Просто что то отрывается от души и уходит кому то, это может быть спонтанно или даже глупо. Но факт остаётся фактом...",-1,0.0,"I've already given it to you, it can't be returned or handed over to someone else."
2950,1487,"Прям любопытно, какое же слово было изначально.",0,0.0,I'm just curious what the original word was.
2268,805,"Малюй на СВО М холсте а не на стенах домов. Лишь бы политоту приплести.
",0,1.0,"The kid on the canvas, not on the walls of the houses, just to put a polytote on it."
6298,4835,"Разбираем аппарат, смотрим модель матрицы. Ищем такую же или аналог. Как вариант поискать на авитах всяких с мертвыми материнками.
",0,0.0,"We're going through the machine, we're going to look at the matrix model, we're looking for the same or the equivalent, and we're going to look for the dead mothers."
5165,3702,"Добавьте тег политика в связи с новыми правилами.
",0,0.0,Add a policy tag to the new rules.
672,672,"Единственное разочарование от итогов жеребьевки, кстати, в том, что для Джеррарда его последний ЧМ закончится на групповой стадии =(",-1,0.0,"The only disappointment with the drawing of lots, by the way, is that for Gerrard, his last PM will end at the group stage."
3963,2500,"ЭТО ВСЕ ВРАКИ! ЭТО ВСЕ СНЯТО КИСЕЛЕВЫМ НА МОСФИЛЬМЕ! Таблеточку прими.
",1,1.0,"It's all on Mosfilme, take the pill."
1438,54,"'@Shulz Вспоминается Клан Сопрано "" И когда я захотел выйти, они втащили меня обратно"" https://t.co/2gKJwsmrqq'",0,0.0,"'@Shulz Remembers the Soprano Clan 'and when I wanted to go out, they dragged me back in.' https://t.co/2gKJwsmq'"
11747,10284,"Или же наоборот, проработали хорошо, только вот не с точки зрения реальности, а с точки зрения того, как именно они хотели это показать, все же после декамунизации не сильно это удивительно
",-1,0.0,"Or, on the contrary, they did a good job, not in terms of reality, but in terms of how they wanted to show it, it's not that surprising after decomunization."
14619,13156,"Павел Воля может в обычной жизни и хороший человек. Мне понравился как он озвучил фильм ПОл Секретный матреиальчик. Но тнт и камеди клаб ебаное днище..смотреть противно...в начале когда то давно было смешно..а щас одни сиськи да письки...ппц смешно.. прям ржу
",1,0.0,"Pavel Volya can be a good man in a normal life, and I like the way he sounded the film Paul the Secret Matricular, but the tunt and the camed claps on the fucking bottom... looking nasty... at the beginning of a long time it was funny... and now it's just tits and pussy... funny..."
12896,11433,"Они не все неверные, это же просто человеческий фактор. И тут явно проблема не в ошибке, а в желании клиентов нажиться на этом. Что то деньги никто из вас обратной не хочет принимать
",0,0.0,"They're not all wrong, it's just a human factor, and it's obviously not a mistake, but a client's desire to profit from it."
13309,11846,"Пробовал клеить эпоксидкой, все херня. Стяжка держит уже второй год и не мешает.
",-1,0.0,"Tried to put an epoxy, all the bullshit, it's been holding up for the second year and it doesn't bother."
12588,11125,"Но все документы и акты приёмки подписаны - сюрприз!
",0,0.0,But all the documents and receptions have been signed. Surprise!
6154,4691,"Как будто в этом что-то плохое)
",0,0.0,It's like there's something bad about it.
4615,3152,"Так 120 144Гц только TN матрицы умеют, может конечно сейчас и лучше есть, но я не в курсе
",0,0.0,"So 120 144Hz only TN matrices can, maybe now it's better to eat, but I don't know."
6526,5063,"Ты че, 2080 не могла подарить? Что за нищебродство... Я бы психанул.
",0,1.0,You couldn't have given me 2080?
12029,10566,"Уж не Казань ли это? Похож на дом: угол Достоевского-Вишневского.
",0,1.0,It's like the corner of Dostoevsky-Vishnevsky.
3553,2090,"Двачую, непонятно откуда столько хохлов в последнее время набежало. После деанона активизировались или из соседних раковых тредов на этой доске?
",-1,1.0,"Two, I don't know why so many forelocks have been running lately."
8146,6683,"Полы по грунту этот способ организации твердого покрытия. Имеет смысл до определенной глубины изъятия паршивого просадочному грунта под ними. То есть всему есть предел. Я об этом следующий пост запилю для наглядности. Спасибо за реакцию.
",0,0.0,The floors on the ground are this form of solid coating. It makes sense to a certain depth to remove the lousy ground beneath them. So there's a limit to everything. I'm gonna put the next post on display. Thank you for the reaction.
3411,1948,Почему ты такой тупой ? я ж объяснил на что конкретно мне похуй и не раз. Но ты как токсичная заевшая пластинка. Ей боху.,-1,1.0,Why are you so stupid? I've told you exactly what I don't give a fuck about.
14590,13127,"Я пёрнул в голову каждому, кто прочел мой комментарий.
",0,1.0,I punched everyone in the head who read my comment.
9408,7945,"От ситуации зависит. Оцинковка строительная 0,5 много не проживет
",0,0.0,"It's up to you. 0,5 cinnamon isn't gonna survive much."
944,944,RT @awblacid1978: А я так ни в кого и не влюбилась=((,-1,0.0,RT @awblacid1978: And I never fell in love with anyone.
14631,13168,"Чето кажется выйдет перегиб сансары 1000 5000
",0,0.0,"It looks like there's gonna be an infatuation of 1,000 5,000."
2739,1276,"В начале нулевых, выписывал журнал, что то типо наука и техника там была статья что ученые смогли вырастить зубы у мышей и собак. Типо укол в десны, подсаживают типо зародыша зуба, и вуаля, вырастает новый зуб. И вот типо через 5-10 лет стоматолог будет не нужен... ну собственно прошло почти 20 лет, я сижу в очереди на имплантацию зуба из металокерамики... так что херня все это...",0,0.0,"At the beginning of the zeros, he wrote a magazine that sort of science and technology there was an article that scientists were able to grow teeth in mice and dogs, like a gum shot, put a kind of fetal tooth, and voila grows a new tooth, and then, like five to ten years later, a dentist isn't gonna be needed... well, it's actually almost 20 years ago, I'm in line to implant a tooth from metallurgy... so shit all this..."
13974,12511,"Назовите мне названия этих лекарств и мазей, прям очень интересно.
",0,0.0,"Give me the names of these drugs and ointments, that's very interesting."
